WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
5,5,1,333,1,1.7,1.5979564,0.6144096,1,0.9430673,1,0.268332432
3,3,2,334,1,1.1,1.653979,1.3433865,2,0.9681776,1,0.200196574
1,5,1,335,1,1.7,1.5018941,0.4249039,1,0.7942366,1,0.22008172
3,5,2,336,1,1.7,1.5499078,0.565109,2,1.0224524,1,0.194654411
3,1,1,337,1,0.5,0.885946,0.4897038,1,0.9309759,1,0.228186494
5,3,2,338,1,1.1,0.8058359,0.6520793,2,1.4450324,1,0.240999682
1,4,1,339,1,1.4,1.3579994,0.682862,1,0.9164724,1,0.243876451
5,4,2,340,1,1.4,1.5739468,0.7304626,1,1.73976,1,0.176417641
3,5,1,341,1,1.7,1.5898834,0.6535101,1,1.0226789,1,0.194654411
5,2,2,342,1,0.8,0.9023203,0.5573709,1,0.9101638,1,0.159266172
3,2,1,343,1,0.8,0.9578804,0.6363228,2,1.0216495,1,0.247844287
5,5,2,344,1,1.7,1.7499218,0.6459316,1,0.9832282,1,0.268332432
3,2,2,345,1,0.8,1.6138509,0.6232453,2,1.3444276,1,0.247844287
1,2,1,346,1,0.8,0.6459907,0.6229098,1,0.8001837,1,0.182591042
1,4,2,347,1,1.4,0.8380935,0.5573741,2,0.7025671,1,0.243876451
3,4,2,348,1,1.4,1.262032,0.4466267,2,1.2241504,1,0.250268231
3,1,2,349,1,0.5,0.533911,0.4515972,2,0.9809059,1,0.228186494
1,5,2,350,1,1.7,1.8300621,0.5253132,2,0.8786777,1,0.22008172
1,1,1,351,1,0.5,0.8619,0.4324696,1,0.6977728,1,0.251073956
5,1,1,352,1,0.5,0.9340541,0.6938644,1,1.1669869,1,0.228112683
1,3,2,353,1,1.1,0.6698595,0.6542083,2,0.7994729,1,0.249775444
1,3,1,354,1,1.1,0.7420832,0.5546281,1,0.6595743,1,0.249775444
1,1,2,355,1,0.5,0.9819914,0.5516265,1,0.6167319,1,0.251073956
3,3,1,356,1,1.1,1.4620866,0.4434645,1,1.0688847,1,0.200196574
5,3,1,357,1,1.1,1.4299477,0.4404582,1,0.9058232,1,0.240999682
5,2,1,358,1,0.8,1.269843,0.7027769,2,1.1836777,1,0.159266172
5,1,2,359,1,0.5,0.621859,0.5611116,2,1.3702697,1,0.228112683
5,4,1,360,1,1.4,1.4539227,0.6029583,1,1.0120936,1,0.176417641
1,5,1,1,2,1.7,1.2377547,0.6701627,1,0.7608696,1,0.264776471
5,4,2,2,2,1.4,1.1257374,0.6488558,1,0.8518462,1,0.151928195
1,3,2,3,2,1.1,0.6936872,0.5943567,2,0.8479469,1,0.200558517
3,3,1,4,2,1.1,0.8780201,0.7992635,1,1.2714472,1,0.172551409
5,2,1,5,2,0.8,0.9579997,0.7725617,1,1.0891952,1,0.200711657
5,3,2,6,2,1.1,0.8940491,0.567881,2,1.6406743,1,0.273763012
1,2,1,7,2,0.8,0.4538995,0.4540254,1,0.9732655,1,0.180366826
1,1,2,8,2,0.5,0.5258949,0.9386077,2,1.2091274,1,0.143341364
3,5,2,9,2,1.7,1.5098782,0.6647163,2,1.8657263,1,0.238690802
3,1,1,10,2,0.5,0.422073,0.6670728,1,1.2440466,1,0.178764359
3,4,2,11,2,1.4,0.6938532,0.5522853,2,1.0331438,1,0.218695915
5,3,1,12,2,1.1,0.9018991,0.7351518,2,1.2801198,1,0.273763012
5,1,2,13,2,0.5,0.6777567,1.0225499,-1,2.0000213,1,0.139225136
3,1,2,14,2,0.5,0.4780056,0.5553154,2,1.4202257,1,0.178764359
3,2,2,15,2,0.8,0.6300019,1.3871043,-1,2.0000533,1,0.202664697
3,5,1,16,2,1.7,1.0701437,0.5717654,-1,2.0000202,1,0.238690802
1,2,2,17,2,0.8,0.7900519,0.4189172,2,0.939675,1,0.180366826
5,2,2,18,2,0.8,0.7178868,0.4435218,2,1.9244598,1,0.200711657
5,5,2,19,2,1.7,1.062014,0.5023137,2,0.5430352,1,0.150124809
1,1,1,20,2,0.5,0.5819285,1.0966012,1,0.7140852,1,0.143341364
1,4,1,21,2,1.4,0.9738521,0.7117941,1,0.815829,1,0.196881176
3,4,1,22,2,1.4,1.1659693,0.6458697,1,0.9267571,1,0.218695915
1,3,1,23,2,1.1,0.8059546,0.4944801,1,0.7834427,1,0.200558517
3,2,1,24,2,0.8,0.8059508,0.507417,2,1.1563414,1,0.202664697
5,5,1,25,2,1.7,1.2059301,0.5119382,2,0.8328412,1,0.150124809
1,4,2,26,2,1.4,1.2219272,0.4521345,1,0.9732173,1,0.196881176
5,1,1,27,2,0.5,0.973894,0.402023,2,1.1070181,1,0.139225136
1,5,2,28,2,1.7,1.1419042,0.524113,2,1.3490276,1,0.264776471
5,4,1,29,2,1.4,1.125829,0.4025505,2,0.7796012,1,0.151928195
3,3,2,30,2,1.1,0.8378793,0.462385,1,1.063487,1,0.172551409
5,2,2,31,2,0.8,0.8860431,0.4888841,2,0.3098165,1,0.200711657
5,2,1,32,2,0.8,0.5980043,0.8028827,2,1.2438855,1,0.200711657
5,1,1,33,2,0.5,0.5099164,0.6357411,2,1.2128593,1,0.139225136
3,4,2,34,2,1.4,0.7418697,0.550713,2,0.9036626,1,0.218695915
1,1,1,35,2,0.5,0.7020693,0.4276981,1,0.6691153,1,0.143341364
5,4,2,36,2,1.4,1.2458432,0.743801,1,1.2247742,1,0.151928195
3,2,2,37,2,0.8,0.7259572,0.5689513,2,1.0658451,1,0.202664697
5,3,1,38,2,1.1,0.901918,0.5264414,2,0.8955101,1,0.273763012
3,1,2,39,2,0.5,0.5899257,1.2303741,1,1.0792756,1,0.178764359
1,5,2,40,2,1.7,1.2620683,0.5265434,2,0.8315687,1,0.264776471
1,3,1,41,2,1.1,0.6939524,0.3653667,1,0.5902727,1,0.200558517
5,5,2,42,2,1.7,1.3498656,0.3718801,2,1.1247892,1,0.150124809
1,4,1,43,2,1.4,1.2059303,0.4641111,1,0.7610287,1,0.196881176
3,4,1,44,2,1.4,1.1499297,0.5023953,1,1.0318219,1,0.218695915
3,5,2,45,2,1.7,1.3180262,0.4771994,2,0.9502372,1,0.238690802
1,4,2,46,2,1.4,1.1579298,0.5507955,2,0.759489,1,0.196881176
3,3,1,47,2,1.1,0.7818542,0.5318401,1,1.0527996,1,0.172551409
5,3,2,48,2,1.1,0.6779524,0.8079855,2,0.8962027,1,0.273763012
1,1,2,49,2,0.5,0.66189,0.3655542,2,0.4946418,1,0.143341364
1,2,2,50,2,0.8,0.5819046,0.637745,2,0.6628085,1,0.180366826
3,1,1,51,2,0.5,0.4140819,0.5821926,2,1.358902,1,0.178764359
5,4,1,52,2,1.4,0.8938048,0.5110745,2,0.7922265,1,0.151928195
1,3,2,53,2,1.1,0.8218364,0.4636055,2,0.664695,1,0.200558517
5,1,2,54,2,0.5,0.6059841,0.56509,2,0.9740552,1,0.139225136
3,5,1,55,2,1.7,1.2860038,0.4469733,1,0.9118681,1,0.238690802
5,5,1,56,2,1.7,1.1978599,0.4989505,1,1.051451,1,0.150124809
1,2,1,57,2,0.8,0.7739291,0.4638121,1,0.7768986,1,0.180366826
1,5,1,58,2,1.7,1.445969,0.5510217,1,0.8560005,1,0.264776471
3,2,1,59,2,0.8,0.5899296,0.5999749,2,1.1609532,1,0.202664697
3,3,2,60,2,1.1,1.0459421,0.409112,2,0.9460691,1,0.172551409
5,3,2,61,2,1.1,0.9658424,0.5549796,2,0.9879777,1,0.273763012
3,2,2,62,2,0.8,0.6858944,0.3751463,2,0.9361877,1,0.202664697
5,1,2,63,2,0.5,0.4860292,0.6056741,2,0.8387796,1,0.139225136
3,1,2,64,2,0.5,0.4379309,0.4189073,2,0.8119296,1,0.178764359
5,1,1,65,2,0.5,0.3820217,0.473326,1,0.9384544,1,0.139225136
5,5,1,66,2,1.7,1.1659034,0.3277446,2,1.6329483,1,0.150124809
3,3,2,67,2,1.1,0.6859839,0.516953,2,0.9336646,1,0.172551409
1,4,2,68,2,1.4,1.2538461,0.4619117,1,0.65489,1,0.196881176
1,2,1,69,2,0.8,0.7178913,0.5142028,1,0.7791915,1,0.180366826
1,3,1,70,2,1.1,0.8218623,0.6417736,1,1.1145691,1,0.200558517
1,1,1,71,2,0.5,0.5660283,0.4478737,1,0.4009091,1,0.143341364
5,5,2,72,2,1.7,1.2779747,0.4000464,2,0.8890604,1,0.150124809
3,2,1,73,2,0.8,0.6779468,0.4379465,1,0.9910217,1,0.202664697
3,5,1,74,2,1.7,1.2459049,0.4022013,1,0.8110516,1,0.238690802
1,2,2,75,2,0.8,0.7499389,0.5130768,2,0.6899193,1,0.180366826
5,4,1,76,2,1.4,1.077876,0.2872796,1,0.832277,1,0.151928195
5,2,1,77,2,0.8,0.7978801,1.7134344,1,1.5144334,1,0.200711657
3,1,1,78,2,0.5,0.5179048,0.4621552,1,0.8152639,1,0.178764359
3,4,1,79,2,1.4,1.0780145,0.3279328,2,0.8006041,1,0.218695915
3,5,2,80,2,1.7,1.3899482,0.440585,2,0.8814088,1,0.238690802
5,2,2,81,2,0.8,0.7498435,0.3798532,2,0.8763499,1,0.200711657
5,4,2,82,2,1.4,1.0618505,0.4554,2,0.9041632,1,0.151928195
3,3,1,83,2,1.1,0.8779383,0.2755533,2,0.7725318,1,0.172551409
3,4,2,84,2,1.4,1.0300253,0.5023355,2,0.7195175,1,0.218695915
1,3,2,85,2,1.1,1.2060257,0.23421,2,0.8508796,1,0.200558517
1,1,2,86,2,0.5,0.8540969,0.3694203,2,0.4985668,1,0.143341364
1,4,1,87,2,1.4,1.109889,0.3933241,1,0.7142449,1,0.196881176
1,5,2,88,2,1.7,1.2140144,0.3982309,2,0.9753263,1,0.264776471
1,5,1,89,2,1.7,1.0539722,0.3825192,1,0.4875257,1,0.264776471
5,3,1,90,2,1.1,1.3659511,0.2940689,1,1.0310004,1,0.273763012
5,4,2,91,2,1.4,1.1978899,0.5246893,2,0.7815816,1,0.151928195
5,3,1,92,2,1.1,0.1098756,0.000684,2,0.3854021,1,0.273763012
3,1,1,93,2,0.5,0.2379607,0.6292354,1,0.9180408,1,0.178764359
1,2,2,94,2,0.8,0.7819445,0.3953262,1,0.3562917,1,0.180366826
1,4,1,95,2,1.4,1.3419138,0.4052857,1,0.3502403,1,0.196881176
5,3,2,96,2,1.1,1.0057996,0.5441727,2,0.6731683,1,0.273763012
3,5,1,97,2,1.7,0.8779058,0.4990277,2,0.7480773,1,0.238690802
5,2,1,98,2,0.8,0.8939195,0.5248968,1,0.7417499,1,0.200711657
1,2,1,99,2,0.8,0.6699075,0.4210987,1,0.5502295,1,0.180366826
5,1,1,100,2,0.5,0.4779505,0.3863535,2,0.7072097,1,0.139225136
3,1,2,101,2,0.5,0.909871,0.4584088,2,1.979344,1,0.178764359
3,2,1,102,2,0.8,0.5339573,0.5566154,2,1.5896255,1,0.202664697
1,3,1,103,2,1.1,0.7580841,0.7218075,1,0.8667801,1,0.200558517
1,5,2,104,2,1.7,1.2859147,0.4554215,2,0.8323903,1,0.264776471
3,4,1,105,2,1.4,0.9419295,0.6586048,1,1.3395417,1,0.218695915
5,5,1,106,2,1.7,1.6380786,0.451392,2,1.2124438,1,0.150124809
5,4,1,107,2,1.4,1.2860103,0.3447747,2,0.9858358,1,0.151928195
1,3,2,108,2,1.1,1.2620115,0.4483261,1,0.6495542,1,0.200558517
3,2,2,109,2,0.8,0.8620605,0.4849278,2,1.2140661,1,0.202664697
5,5,2,110,2,1.7,1.2700948,0.5437223,2,1.0008561,1,0.150124809
5,2,2,111,2,0.8,0.9898654,0.3601,2,0.7370976,1,0.200711657
1,4,2,112,2,1.4,0.6858885,0.4429583,2,0.9624093,1,0.196881176
5,1,2,113,2,0.5,0.605953,0.518814,2,0.7755569,1,0.139225136
3,4,2,114,2,1.4,1.1819283,0.4746616,2,0.7878062,1,0.218695915
3,5,2,115,2,1.7,0.9899224,0.4252583,2,0.946196,1,0.238690802
1,1,2,116,2,0.5,0.6054931,0.5459073,2,0.6343788,1,0.143341364
3,3,2,117,2,1.1,0.9498707,0.4363161,2,0.725299,1,0.172551409
1,1,1,118,2,0.5,0.6618804,0.4779902,1,0.7907672,1,0.143341364
3,3,1,119,2,1.1,1.03807,0.4169765,1,0.9300587,1,0.172551409
1,5,1,120,2,1.7,1.1899877,0.3117137,1,0.584362,1,0.264776471
1,5,1,121,2,1.7,1.1819253,0.3320615,1,0.7250033,1,0.264776471
1,3,2,122,2,1.1,1.1259542,0.4002627,2,0.6093769,1,0.200558517
3,3,1,123,2,1.1,0.8137556,0.3961892,1,0.4852335,1,0.172551409
5,4,1,124,2,1.4,1.2299734,0.3727161,2,0.8297866,1,0.151928195
5,2,2,125,2,0.8,0.5979923,4.1015911,2,0.7506962,1,0.200711657
3,2,2,126,2,0.8,0.7579627,0.507266,2,0.8043679,1,0.202664697
5,1,2,127,2,0.5,0.5821136,0.4653334,2,0.8104187,1,0.139225136
1,3,1,128,2,1.1,1.0859454,0.3843661,1,0.665404,1,0.200558517
1,4,2,129,2,1.4,1.0539748,0.4782564,2,0.5991621,1,0.196881176
1,1,1,130,2,0.5,0.5983144,0.3776522,1,0.5547237,1,0.143341364
1,2,1,131,2,0.8,0.7258185,0.5556296,1,0.4284973,1,0.180366826
3,4,2,132,2,1.4,1.061992,0.2970496,2,0.7220113,1,0.218695915
1,5,2,133,2,1.7,1.3259041,0.4677245,2,1.3647016,1,0.264776471
5,1,1,134,2,0.5,0.662014,0.4849242,1,0.7739983,1,0.139225136
5,5,1,135,2,1.7,1.1979503,0.2957448,2,0.9205952,1,0.150124809
1,4,1,136,2,1.4,1.0939691,0.4049662,1,0.5978915,1,0.196881176
3,4,1,137,2,1.4,1.0139567,0.2978355,2,1.2029238,1,0.218695915
3,1,2,138,2,0.5,0.4380717,0.3984316,2,0.9753326,1,0.178764359
5,3,2,139,2,1.1,0.9099512,0.3098421,2,0.7039686,1,0.273763012
3,1,1,140,2,0.5,0.3818401,0.4305598,1,0.9511658,1,0.178764359
1,1,2,141,2,0.5,0.4298336,0.6597156,1,0.8446076,1,0.143341364
5,4,2,142,2,1.4,0.9418187,0.3849065,2,1.145804,1,0.151928195
5,5,2,143,2,1.7,1.101867,0.3247115,2,0.8937736,1,0.150124809
3,5,2,144,2,1.7,1.1419413,0.3326185,2,1.1816177,1,0.238690802
5,2,1,145,2,0.8,0.6779654,0.4665011,2,0.7876037,1,0.200711657
3,3,2,146,2,1.1,0.6538865,0.3736714,2,0.9907572,1,0.172551409
5,3,1,147,2,1.1,0.8619412,1.39783,1,0.7184858,1,0.273763012
1,2,2,148,2,0.8,0.789942,0.4925281,2,0.5814844,1,0.180366826
3,5,1,149,2,1.7,0.9578763,0.6340569,2,1.0992278,1,0.238690802
3,2,1,150,2,0.8,0.7900013,0.3633191,2,0.9565135,1,0.202664697
3,1,1,151,2,0.5,0.6538954,0.2861796,2,0.959192,1,0.178764359
3,2,1,152,2,0.8,0.7259194,0.4013232,2,0.9694662,1,0.202664697
5,2,2,153,2,0.8,0.7499648,0.3574789,2,0.7262848,1,0.200711657
1,1,2,154,2,0.5,0.3899622,0.3539193,2,0.7068654,1,0.143341364
5,5,1,155,2,1.7,1.4778752,0.4690074,2,0.5980669,1,0.150124809
5,3,1,156,2,1.1,1.5341468,0.6000002,2,0.9371421,1,0.273763012
3,5,1,157,2,1.7,0.8778358,0.4684572,1,1.1090893,1,0.238690802
1,2,2,158,2,0.8,0.7738768,0.6152381,2,0.6403591,1,0.180366826
1,3,2,159,2,1.1,1.0539322,0.3284245,2,0.5534682,1,0.200558517
3,4,1,160,2,1.4,0.878004,1.2339852,1,0.8988635,1,0.218695915
5,3,2,161,2,1.1,1.0459979,0.3949297,2,0.8439117,1,0.273763012
1,2,1,162,2,0.8,0.7498841,0.4342543,1,0.7071356,1,0.180366826
3,5,2,163,2,1.7,1.2219936,0.5157651,2,0.604658,1,0.238690802
1,4,2,164,2,1.4,1.0940199,0.3109555,2,0.5521341,1,0.196881176
5,4,2,165,2,1.4,1.1900664,0.3274402,2,0.6404843,1,0.151928195
3,3,2,166,2,1.1,1.2699485,0.3558275,2,0.6687122,1,0.172551409
5,5,2,167,2,1.7,1.4458532,0.4437572,2,0.7088051,1,0.150124809
3,1,2,168,2,0.5,0.5738424,0.4969732,2,0.8498982,1,0.178764359
1,3,1,169,2,1.1,0.8778817,0.3027924,1,0.6638586,1,0.200558517
3,2,2,170,2,0.8,0.8459788,0.7281444,2,0.6732493,1,0.202664697
5,1,1,171,2,0.5,0.4300113,0.4101997,2,0.7952442,1,0.139225136
1,5,1,172,2,1.7,1.3658343,0.4094296,1,0.6424478,1,0.264776471
3,4,2,173,2,1.4,1.2300054,0.3232518,1,1.1003617,1,0.218695915
1,1,1,174,2,0.5,0.8060477,0.374136,1,0.6634023,1,0.143341364
5,2,1,175,2,0.8,0.6619502,0.5837579,2,0.7366004,1,0.200711657
3,3,1,176,2,1.1,1.1497651,0.3426441,2,0.8875858,1,0.172551409
1,5,2,177,2,1.7,1.5020956,0.3877143,1,0.5329956,1,0.264776471
5,4,1,178,2,1.4,1.3979406,0.4170128,1,0.9941635,1,0.151928195
5,1,2,179,2,0.5,0.8059467,0.3772634,2,0.5545014,1,0.139225136
1,4,1,180,2,1.4,0.7100003,1.531194,1,0.6679597,1,0.196881176
3,4,2,181,2,1.4,0.8057738,0.9940839,-1,2.0000766,1,0.218695915
5,4,2,182,2,1.4,0.7178789,0.4352494,2,0.8838524,1,0.151928195
1,2,1,183,2,0.8,1.0378624,0.4381159,1,0.3910048,1,0.180366826
1,3,1,184,2,1.1,1.2700136,0.3238107,1,0.3968664,1,0.200558517
5,5,1,185,2,1.7,1.3340272,0.4130978,2,1.4622894,1,0.150124809
5,4,1,186,2,1.4,1.1499247,0.312106,2,1.0251502,1,0.151928195
5,5,2,187,2,1.7,1.1739912,0.3023087,2,0.6073881,1,0.150124809
3,3,2,188,2,1.1,1.0858234,0.3805196,2,0.6931809,1,0.172551409
3,4,1,189,2,1.4,1.2220376,0.3546763,2,0.7479199,1,0.218695915
1,4,2,190,2,1.4,1.3098538,0.3407991,2,0.5416772,1,0.196881176
5,1,1,191,2,0.5,0.5420628,0.3954625,2,0.6127333,1,0.139225136
5,2,2,192,2,0.8,0.6539363,0.3347351,2,0.6636305,1,0.200711657
1,2,2,193,2,0.8,0.7100956,0.3998876,1,0.6969384,1,0.180366826
3,1,2,194,2,0.5,0.7260028,1.3483767,2,1.7575006,1,0.178764359
3,5,2,195,2,1.7,0.82184,0.4667303,2,0.9076249,1,0.238690802
3,2,1,196,2,0.8,0.837993,0.3278322,2,0.9369952,1,0.202664697
1,1,1,197,2,0.5,0.6619846,0.394101,1,0.3391517,1,0.143341364
1,1,2,198,2,0.5,0.4858902,0.3606375,2,0.5696852,1,0.143341364
1,5,1,199,2,1.7,1.749906,0.3834077,1,0.6003938,1,0.264776471
5,1,2,200,2,0.5,0.4621281,0.2910094,2,0.5319722,1,0.139225136
3,1,1,201,2,0.5,0.5979509,0.8326023,-1,2.0001091,1,0.178764359
1,5,2,202,2,1.7,1.0780408,0.3520929,2,0.5691621,1,0.264776471
3,5,1,203,2,1.7,1.0381134,0.3435586,1,0.7606097,1,0.238690802
5,2,1,204,2,0.8,0.9339839,0.8494938,2,0.8262538,1,0.200711657
1,4,1,205,2,1.4,1.1419882,0.3475188,1,0.468121,1,0.196881176
5,3,2,206,2,1.1,1.0940009,0.3370307,2,0.6012953,1,0.273763012
3,2,2,207,2,0.8,0.613861,0.3446783,2,0.6895324,1,0.202664697
3,3,1,208,2,1.1,0.7498835,0.443152,2,0.740137,1,0.172551409
5,3,1,209,2,1.1,0.8380348,0.3722546,2,0.5812176,1,0.273763012
1,3,2,210,2,1.1,1.1977331,0.3169175,2,0.5658021,1,0.200558517
1,2,2,211,2,0.8,0.8299274,0.3290604,2,0.746181,1,0.180366826
3,5,2,212,2,1.7,1.2858847,0.3075794,2,0.7725874,1,0.238690802
5,4,2,213,2,1.4,1.0139189,0.316843,2,0.5657562,1,0.151928195
3,3,1,214,2,1.1,0.8858783,0.3606471,2,0.8012513,1,0.172551409
3,3,2,215,2,1.1,1.133942,0.2793558,2,0.5764887,1,0.172551409
3,2,1,216,2,0.8,0.6539501,1.9441098,2,0.7610026,1,0.202664697
3,4,1,217,2,1.4,1.2298818,0.4171734,1,0.730108,1,0.218695915
1,2,1,218,2,0.8,0.805967,0.3762373,1,0.5691087,1,0.180366826
5,5,1,219,2,1.7,1.4379886,0.2575886,2,0.4824931,1,0.150124809
1,3,1,220,2,1.1,1.1499788,0.2944462,1,0.3994637,1,0.200558517
1,4,1,221,2,1.4,1.2699139,0.2922894,1,0.7573822,1,0.196881176
1,3,2,222,2,1.1,1.1019814,0.2704896,2,0.4876853,1,0.200558517
1,1,2,223,2,0.5,0.6859215,0.3364073,1,0.4094476,1,0.143341364
5,1,2,224,2,0.5,0.5499057,0.3202684,1,0.6254183,1,0.139225136
1,1,1,225,2,0.5,0.5979144,0.4703574,1,0.6874431,1,0.143341364
3,1,2,226,2,0.5,0.549988,0.3405427,2,1.1416024,1,0.178764359
3,4,2,227,2,1.4,1.1259077,0.4816926,2,0.5786655,1,0.218695915
5,1,1,228,2,0.5,0.5339586,0.3303211,2,0.6033478,1,0.139225136
3,2,2,229,2,0.8,0.5658809,0.2564748,2,0.641429,1,0.202664697
3,5,1,230,2,1.7,1.0299254,0.3685369,2,0.5851689,1,0.238690802
5,3,2,231,2,1.1,1.2859129,0.4894244,2,0.7785891,1,0.273763012
3,1,1,232,2,0.5,0.8539899,0.3793743,2,1.0444646,1,0.178764359
5,2,2,233,2,0.8,0.1442001,0.0006717,2,1.0518744,1,0.200711657
5,5,2,234,2,1.7,1.3259972,0.2538968,2,0.8788962,1,0.150124809
1,4,2,235,2,1.4,1.1908007,0.4397846,1,0.3685887,1,0.196881176
5,3,1,236,2,1.1,0.6538366,1.5437991,2,0.9126885,1,0.273763012
5,4,1,237,2,1.4,1.1819794,0.6166955,2,0.9457711,1,0.151928195
1,5,1,238,2,1.7,1.5579091,0.4101252,1,0.7632785,1,0.264776471
5,2,1,239,2,0.8,1.0939097,0.3247182,1,1.0377858,1,0.200711657
1,5,2,240,2,1.7,1.1098602,0.4448843,2,0.5419554,1,0.264776471
3,4,2,241,2,1.4,1.2219081,0.3100505,2,0.9030477,1,0.218695915
1,2,1,242,2,0.8,0.9659499,0.394035,1,0.6267552,1,0.180366826
5,5,2,243,2,1.7,1.1972299,0.4772164,2,1.0294038,1,0.150124809
3,2,1,244,2,0.8,0.7019045,0.4825939,1,1.0835657,1,0.202664697
5,5,1,245,2,1.7,1.1178286,0.3240859,2,0.6610525,1,0.150124809
3,2,2,246,2,0.8,1.2778963,0.4275262,2,0.7085648,1,0.202664697
1,5,2,247,2,1.7,1.7818994,0.1601984,1,0.4570312,1,0.264776471
3,5,1,248,2,1.7,1.3659675,0.2593546,2,0.8525431,1,0.238690802
1,2,2,249,2,0.8,1.3739908,0.6273755,2,0.5084542,1,0.180366826
1,4,1,250,2,1.4,0.8058671,0.6923548,1,0.6852407,1,0.196881176
5,4,2,251,2,1.4,1.1260142,3.2174694,-1,2.0000972,1,0.151928195
3,3,1,252,2,1.1,0.8297237,0.389673,1,0.7746585,1,0.172551409
1,1,1,253,2,0.5,0.9337637,0.3497567,1,0.3666384,1,0.143341364
1,3,2,254,2,1.1,1.1257428,0.3873684,2,0.420196,1,0.200558517
1,1,2,255,2,0.5,0.6299172,0.6154673,2,0.6085223,1,0.143341364
3,4,1,256,2,1.4,1.2860852,0.3825451,2,0.5511094,1,0.218695915
3,3,2,257,2,1.1,0.8778323,0.4209285,2,0.7898097,1,0.172551409
1,4,2,258,2,1.4,0.9818117,0.4899215,2,0.5306374,1,0.196881176
5,3,2,259,2,1.1,0.9099175,0.432025,2,0.9926618,1,0.273763012
3,1,2,260,2,0.5,0.5581018,0.3871215,2,0.7241462,1,0.178764359
1,5,1,261,2,1.7,1.7979573,0.4668296,1,0.8595348,1,0.264776471
3,1,1,262,2,0.5,0.7097591,1.1215518,1,1.426191,1,0.178764359
5,1,2,263,2,0.5,0.7499868,0.3130675,2,1.0022644,1,0.139225136
5,1,1,264,2,0.5,0.5659369,0.3512474,2,0.8563685,1,0.139225136
5,2,1,265,2,0.8,0.8058105,0.3633993,2,0.6524461,1,0.200711657
1,3,1,266,2,1.1,0.8458508,0.5096982,1,0.4066725,1,0.200558517
5,4,1,267,2,1.4,0.9418095,0.5045997,2,1.5931565,1,0.151928195
5,2,2,268,2,0.8,0.7819297,0.4152698,2,0.5283044,1,0.200711657
5,3,1,269,2,1.1,1.1339011,0.5282872,1,0.4089836,1,0.273763012
3,5,2,270,2,1.7,1.053914,0.2944556,2,0.8234031,1,0.238690802
1,4,1,271,2,1.4,1.2378275,0.3853898,1,0.7062637,1,0.196881176
5,1,2,272,2,0.5,0.749915,0.3451594,2,0.5623673,1,0.139225136
3,3,1,273,2,1.1,0.5900906,0.2859738,1,0.502844,1,0.172551409
3,1,1,274,2,0.5,0.3901554,0.291788,2,0.6289996,1,0.178764359
1,5,2,275,2,1.7,0.9019744,0.4173319,2,0.6342791,1,0.264776471
3,2,2,276,2,0.8,1.093901,0.4454915,2,0.70262,1,0.202664697
5,2,2,277,2,0.8,0.7259456,0.4088159,2,0.5938247,1,0.200711657
1,5,1,278,2,1.7,1.022044,0.3722422,1,0.4533156,1,0.264776471
1,3,2,279,2,1.1,0.8939736,0.4214646,2,0.422434,1,0.200558517
3,4,2,280,2,1.4,1.1659522,0.426027,2,0.4266455,1,0.218695915
5,5,1,281,2,1.7,1.1739913,0.3645169,1,0.4935933,1,0.150124809
3,5,2,282,2,1.7,1.5420179,0.3838445,2,0.6167338,1,0.238690802
3,4,1,283,2,1.4,1.2619374,1.5877098,2,0.9167998,1,0.218695915
5,1,1,284,2,0.5,0.6380027,0.5711062,1,0.6760727,1,0.139225136
3,5,1,285,2,1.7,1.5257776,1.2600504,-1,2.0000255,1,0.238690802
1,2,2,286,2,0.8,0.7259742,0.5257509,1,0.5748956,1,0.180366826
3,3,2,287,2,1.1,1.061978,0.4845921,2,0.5417353,1,0.172551409
5,4,2,288,2,1.4,1.2540154,0.543416,2,0.6724118,1,0.151928195
5,4,1,289,2,1.4,1.1900283,0.4804035,2,0.6816773,1,0.151928195
3,1,2,290,2,0.5,0.6619425,0.4302984,2,0.7674796,1,0.178764359
1,3,1,291,2,1.1,0.9259914,3.1235198,1,1.1725383,1,0.200558517
1,1,1,292,2,0.5,0.7739082,0.3707968,1,0.3402005,1,0.143341364
5,3,2,293,2,1.1,1.0540189,0.4858829,2,0.6149477,1,0.273763012
1,2,1,294,2,0.8,0.7419652,0.4255525,1,0.5704903,1,0.180366826
1,1,2,295,2,0.5,0.8379376,0.380043,2,0.4767553,1,0.143341364
3,2,1,296,2,0.8,0.6059082,0.7323105,1,0.7332527,1,0.202664697
5,5,2,297,2,1.7,1.5899936,0.4874155,2,0.9044645,1,0.150124809
1,4,2,298,2,1.4,0.9260408,0.6533916,2,0.7503802,1,0.196881176
5,2,1,299,2,0.8,0.8460212,0.9272548,2,1.1759924,1,0.200711657
5,3,1,300,2,1.1,1.0379657,0.5452706,2,0.7303766,1,0.273763012
3,1,1,301,2,0.5,0.725955,0.3922642,1,0.5928971,1,0.178764359
3,2,2,302,2,0.8,0.5978825,0.5563966,2,0.4857399,1,0.202664697
5,2,1,303,2,0.8,0.6140422,0.4629952,1,1.0800078,1,0.200711657
1,1,2,304,2,0.5,0.709913,0.5251104,2,0.7098055,1,0.143341364
5,4,2,305,2,1.4,1.0219538,0.5007793,1,0.9576065,1,0.151928195
3,4,2,306,2,1.4,1.6380658,0.5925954,2,0.625501,1,0.218695915
